lead_id,user_id,assignment_ts,assignment_date,lead_source,call_center,region,car_segment,lead_channel,user_tenure_bucket,price_bucket,assignment_hour,assignment_weekday,is_weekend,user_active_days_30d,user_age_days,prior_assignments_30d,seller_inventory_count,seller_response_rate_30d,item_price_log,car_age_years,mileage_km_log,item_views_1d,item_views_3d,item_views_7d,item_views_14d,item_views_30d,item_views_90d,item_favorites_1d,item_favorites_3d,item_favorites_7d,item_favorites_14d,item_favorites_30d,item_favorites_90d,detail_expands_1d,detail_expands_3d,detail_expands_7d,detail_expands_14d,detail_expands_30d,detail_expands_90d,photo_swipes_1d,photo_swipes_3d,photo_swipes_7d,photo_swipes_14d,photo_swipes_30d,photo_swipes_90d,seller_page_views_1d,seller_page_views_3d,seller_page_views_7d,seller_page_views_14d,seller_page_views_30d,seller_page_views_90d,search_views_1d,search_views_3d,search_views_7d,search_views_14d,search_views_30d,search_views_90d,query_refinements_1d,query_refinements_3d,query_refinements_7d,query_refinements_14d,query_refinements_30d,query_refinements_90d,similar_item_clicks_1d,similar_item_clicks_3d,similar_item_clicks_7d,similar_item_clicks_14d,similar_item_clicks_30d,similar_item_clicks_90d,saved_search_matches_1d,saved_search_matches_3d,saved_search_matches_7d,saved_search_matches_14d,saved_search_matches_30d,saved_search_matches_90d,user_contacts_1d,user_contacts_3d,user_contacts_7d,user_contacts_14d,user_contacts_30d,user_contacts_90d,chat_opens_1d,chat_opens_3d,chat_opens_7d,chat_opens_14d,chat_opens_30d,chat_opens_90d,call_clicks_1d,call_clicks_3d,call_clicks_7d,call_clicks_14d,call_clicks_30d,call_clicks_90d,leadgen_prev_assigned_1d,leadgen_prev_assigned_3d,leadgen_prev_assigned_7d,leadgen_prev_assigned_14d,leadgen_prev_assigned_30d,leadgen_prev_assigned_90d,leadgen_prev_answered_1d,leadgen_prev_answered_3d,leadgen_prev_answered_7d,leadgen_prev_answered_14d,leadgen_prev_answered_30d,leadgen_prev_answered_90d,leadgen_prev_positive_1d,leadgen_prev_positive_3d,leadgen_prev_positive_7d,leadgen_prev_positive_14d,leadgen_prev_positive_30d,leadgen_prev_positive_90d,active_days_auto_1d,active_days_auto_3d,active_days_auto_7d,active_days_auto_14d,active_days_auto_30d,active_days_auto_90d,target
lead_c2f5ea70faffa1ad,user_0002879,2026-04-16 13:39:00,2026-04-16,Model,external,central,standard,app,new,high,13.0,3.0,0.0,12.0,267.0,2.0,9.0,0.488065,13.336124,2.491,9.883011,2.0,5.0,5.0,15.0,37.0,106.0,0.0,0.0,0.0,2.0,2.0,8.0,1.0,0.0,3.0,2.0,3.0,17.0,,3.0,7.0,2.0,16.0,52.0,0.0,0.0,0.9027131857900147,3.0180674915729777,0.9701127396148406,10.0,4.0,0.0,3.0,15.0,20.0,72.0,0.0,1.0,2.0,2.0,2.0,22.0,1.0,0.0,2.0,4.0,10.0,25.0,0.0,0.0,,1.0,3.0,6.0,0.0,,0.0,3.0,3.0,8.0,0.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,16.0,0
lead_86d040d2c59da0d7,user_0002880,2026-04-08 14:24:00,2026-04-08,Model,voxys,east,commercial,partner,warm,mid,14.0,2.0,0.0,17.0,430.0,0.0,1.0,0.452959,13.281139,4.757,10.990739,1.0,0.0,13.0,22.0,32.0,120.0,,0.0,0.0,2.0,8.0,16.0,0.0,1.0,3.0,2.0,8.0,26.0,1.0,0.0,6.0,12.0,26.0,76.0,0.0,1.0,0.0,1.5789738858003857,6.262076571975926,11.0,1.0,1.0,8.0,15.0,24.0,89.0,0.0,0.0,2.0,7.0,7.0,21.0,0.0,2.0,1.0,4.0,12.0,25.0,0.0,1.0,0.0,4.0,5.0,10.0,1.0,,1.0,0.0,1.0,11.0,0.0,0.0,0.0,2.0,4.0,14.0,0.0,0.0,3.0,0.0,2.0,7.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,2.0,1.0,5.0,5.0,19.0,0
lead_c847a5ca98621390,user_0002881,2026-04-11 13:01:00,2026-04-11,Perf,external,central,budget,retargeting,warm,high,13.0,5.0,1.0,11.0,2.0,0.0,39.0,0.750963,13.648085,0.0,10.962188,0.0,1.0,3.0,12.0,8.0,39.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,5.0,9.0,0.0,1.0,1.0,5.0,8.0,29.0,0.0,0.0,0.0,,2.2028532926456856,4.0,0.0,2.0,2.0,4.0,10.0,31.0,0.0,1.0,1.0,2.0,2.0,11.0,1.0,0.0,2.0,5.0,3.0,12.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0
lead_06058b6d61c7f019,user_0002882,2026-04-14 16:06:00,2026-04-14,Model,voxys,central,standard,retargeting,warm,mid,16.0,1.0,0.0,13.0,415.0,0.0,40.0,0.384535,13.305826,4.582,9.894336,0.0,3.0,11.0,24.0,31.0,,0.0,0.0,1.0,1.0,5.0,7.0,1.0,0.0,1.0,1.0,8.0,23.0,3.0,2.0,5.0,8.0,20.0,63.0,0.0,0.0,0.0,0.0,2.9191321549446423,8.0,2.0,3.0,6.0,23.0,45.0,75.0,1.0,4.0,6.0,,9.0,21.0,1.0,1.0,2.0,4.0,9.0,20.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,1.0,0.0,2.0,5.0,10.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,4.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,21.0,0
lead_93d374afb2eabadd,user_0002883,2026-04-14 16:04:00,2026-04-14,CRM,external,south,budget,partner,loyal,mid,16.0,1.0,0.0,13.0,190.0,0.0,24.0,0.311027,12.39876,5.846,11.933581,1.0,3.0,5.0,9.0,10.0,49.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,,13.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,3.0,1.0,17.0,0.0,0.0,0.0,4.0,4.0,6.0,0.0,1.0,0.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,0
lead_8816030acfb0f3e6,user_0002884,2026-04-07 11:08:00,2026-04-07,Perf,external,central,commercial,partner,warm,mid,11.0,1.0,0.0,16.0,187.0,1.0,33.0,0.636905,12.980319,6.243,10.600708,2.0,5.0,9.0,18.0,37.0,120.0,0.0,0.0,0.0,3.0,5.0,,0.0,0.0,1.0,2.0,4.0,17.0,0.0,2.0,4.0,7.0,27.0,57.0,0.0,0.0,0.8936277852225245,0.0,0.935186446315134,4.0,0.0,4.0,7.0,9.0,19.0,70.0,0.0,0.0,2.0,1.0,6.0,16.0,0.0,2.0,1.0,2.0,12.0,21.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,1.0,2.0,2.0,,0.0,0.0,0.0,3.0,1.0,10.0,0.0,1.0,0.0,2.0,4.0,7.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,5.0,16.0,0
lead_1a7a92ae3ea923fb,user_0002885,2026-04-22 15:28:00,2026-04-22,Perf,external,east,premium,app,warm,low,15.0,2.0,0.0,14.0,1112.0,0.0,77.0,0.484771,12.362528,10.051,11.249303,2.0,3.0,3.0,7.0,25.0,79.0,0.0,1.0,0.0,0.0,,7.0,0.0,0.0,0.0,3.0,4.0,15.0,0.0,1.0,2.0,6.0,8.0,37.0,0.0,0.0,0.0,1.0822836580262511,1.1861492290293294,9.0,1.0,2.0,8.0,10.0,13.0,54.0,0.0,1.0,1.0,1.0,2.0,10.0,0.0,1.0,1.0,1.0,5.0,18.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,6.0,8.0,0.0,0.0,0.0,1.0,0.0,6.0,,0.0,1.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,1.0,1
lead_c707b38c8ae2ab1b,user_0002886,2026-04-19 14:51:00,2026-04-19,CRM,external,west,standard,retargeting,new,mid,14.0,6.0,1.0,12.0,45.0,1.0,5.0,0.297264,13.07922,2.884,10.692072,0.0,,5.0,7.0,22.0,,0.0,0.0,0.0,2.0,5.0,6.0,0.0,1.0,2.0,2.0,5.0,9.0,0.0,1.0,2.0,3.0,9.0,45.0,0.0,0.0,0.9288729820216465,0.813127633512521,2.818883782143886,,1.0,2.0,5.0,7.0,16.0,51.0,0.0,,0.0,1.0,6.0,13.0,0.0,0.0,3.0,3.0,7.0,23.0,0.0,1.0,0.0,2.0,2.0,7.0,0.0,1.0,2.0,1.0,1.0,11.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,0
lead_65ac6e537f8afd5b,user_0002889,2026-04-12 10:57:00,2026-04-12,Model,voxys,south,standard,app,warm,low,10.0,6.0,1.0,13.0,62.0,2.0,18.0,0.510888,12.462099,8.431,10.580243,0.0,3.0,2.0,16.0,29.0,82.0,0.0,0.0,2.0,0.0,5.0,10.0,0.0,2.0,1.0,1.0,5.0,13.0,0.0,,4.0,7.0,11.0,64.0,0.0,0.0,0.9487265537594989,0.0,4.229333245351922,3.0,1.0,1.0,5.0,10.0,9.0,55.0,0.0,1.0,0.0,4.0,2.0,13.0,0.0,1.0,0.0,3.0,7.0,19.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,2.0,,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,11.0,0
lead_3b516953b554f07d,user_0002891,2026-04-18 14:57:00,2026-04-18,Perf,external,central,budget,app,warm,mid,14.0,5.0,1.0,10.0,660.0,2.0,1.0,0.359754,13.247766,4.026,10.491861,0.0,2.0,6.0,14.0,26.0,92.0,1.0,0.0,1.0,2.0,2.0,9.0,0.0,1.0,0.0,1.0,6.0,10.0,0.0,2.0,2.0,5.0,12.0,50.0,0.0,0.0,2.0881557264033828,0.0,1.1163401773101784,3.0,0.0,2.0,4.0,11.0,12.0,51.0,0.0,1.0,1.0,1.0,4.0,8.0,0.0,0.0,2.0,2.0,3.0,10.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,,1.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,0.0,6.0,14.0,0
lead_7996c6989faedc16,user_0002892,2026-04-18 11:32:00,2026-04-18,Model,external,south,commercial,partner,warm,mid,11.0,5.0,1.0,3.0,97.0,0.0,4.0,0.79458,13.22794,3.324,11.039294,1.0,1.0,2.0,16.0,14.0,63.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,1.0,2.0,7.0,29.0,0.0,0.0,2.2669687173020234,0.0,0.0,4.0,0.0,,3.0,,9.0,19.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,1.0,0.0,,0.0,4.0,0.0,1.0,0.0,0.0,2.0,10.0,0.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0
lead_979d1da0ce293941,user_0002893,2026-04-14 18:14:00,2026-04-14,CRM,external,central,standard,partner,new,low,18.0,1.0,0.0,22.0,215.0,2.0,13.0,0.306823,11.885162,4.722,11.611195,0.0,11.0,13.0,41.0,70.0,191.0,0.0,0.0,4.0,3.0,5.0,20.0,0.0,2.0,1.0,2.0,7.0,30.0,0.0,1.0,9.0,25.0,33.0,103.0,0.0,1.0,0.0,1.0979646105493903,4.556530507921584,15.0,0.0,3.0,11.0,13.0,50.0,131.0,0.0,1.0,0.0,2.0,10.0,37.0,0.0,0.0,3.0,4.0,12.0,50.0,0.0,0.0,1.0,4.0,3.0,16.0,0.0,0.0,1.0,2.0,9.0,9.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,2.0,10.0,13.0,1.0,0.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,13.0,29.0,1
lead_7136e4216a9c0308,user_0002894,2026-04-21 19:15:00,2026-04-21,Model,external,west,budget,web,warm,low,19.0,1.0,0.0,16.0,284.0,0.0,1.0,0.272557,12.225125,5.705,12.356896,0.0,4.0,6.0,16.0,33.0,90.0,1.0,0.0,1.0,1.0,,10.0,0.0,0.0,,2.0,4.0,11.0,0.0,,3.0,10.0,18.0,43.0,0.0,0.0,0.0,0.9903604670516574,0.9340335866318918,10.0,1.0,2.0,6.0,10.0,16.0,48.0,0.0,0.0,0.0,3.0,5.0,14.0,0.0,0.0,0.0,2.0,3.0,17.0,0.0,1.0,1.0,3.0,1.0,8.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,18.0,1
lead_dad17fbce95ec2bf,user_0002895,2026-04-13 21:25:00,2026-04-13,Perf,external,south,budget,app,new,high,21.0,0.0,0.0,14.0,566.0,0.0,14.0,0.188713,13.779105,0.0,10.489231,0.0,1.0,7.0,13.0,21.0,62.0,0.0,1.0,,0.0,1.0,4.0,0.0,1.0,1.0,2.0,4.0,12.0,0.0,0.0,1.0,8.0,15.0,32.0,0.0,0.0,0.0,0.0,1.0465981116018643,6.0,1.0,,5.0,15.0,14.0,43.0,0.0,0.0,2.0,3.0,3.0,15.0,0.0,0.0,,1.0,7.0,13.0,,0.0,1.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,,1.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,5.0,14.0,1
lead_9e18cba0b59fc8e2,user_0002897,2026-04-14 14:49:00,2026-04-14,Model,external,central,premium,app,new,mid,14.0,1.0,0.0,12.0,255.0,0.0,7.0,0.262762,12.720944,6.272,10.443938,,3.0,5.0,21.0,31.0,121.0,0.0,0.0,1.0,3.0,1.0,,0.0,2.0,2.0,0.0,7.0,22.0,0.0,0.0,7.0,4.0,15.0,59.0,0.0,0.0,0.0,2.94296901029406,3.2683950911796136,11.0,0.0,2.0,3.0,6.0,18.0,67.0,0.0,1.0,2.0,,3.0,17.0,0.0,1.0,0.0,6.0,6.0,22.0,0.0,1.0,0.0,2.0,3.0,,0.0,0.0,0.0,3.0,2.0,11.0,0.0,0.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,17.0,0
lead_8c1480a6f5b4d59e,user_0002898,2026-04-10 14:06:00,2026-04-10,CRM,voxys,north,standard,app,loyal,high,14.0,4.0,0.0,18.0,111.0,0.0,77.0,0.198108,14.010506,4.393,9.188364,2.0,6.0,19.0,28.0,53.0,166.0,0.0,1.0,2.0,3.0,8.0,18.0,2.0,0.0,3.0,6.0,4.0,28.0,2.0,5.0,7.0,12.0,26.0,111.0,0.0,0.0,,0.9260422006147174,2.943107574056432,21.0,2.0,6.0,7.0,,45.0,114.0,0.0,0.0,1.0,3.0,11.0,30.0,0.0,2.0,5.0,2.0,11.0,32.0,1.0,1.0,2.0,1.0,6.0,19.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,3.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,,0.0,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,2.0,20.0,0
lead_04454ac8b853a539,user_0002899,2026-04-21 12:14:00,2026-04-21,Model,external,central,budget,web,warm,low,12.0,1.0,0.0,22.0,1274.0,3.0,30.0,0.514173,12.515639,5.565,11.81431,3.0,2.0,15.0,23.0,48.0,187.0,1.0,1.0,2.0,3.0,6.0,23.0,0.0,0.0,1.0,3.0,7.0,26.0,1.0,2.0,6.0,11.0,31.0,91.0,0.0,0.0,0.8852225756849971,2.1149135011147444,1.9800002561146561,12.0,0.0,4.0,7.0,22.0,34.0,115.0,0.0,0.0,4.0,8.0,13.0,31.0,0.0,2.0,1.0,5.0,16.0,38.0,0.0,0.0,1.0,4.0,4.0,15.0,0.0,1.0,1.0,1.0,6.0,18.0,0.0,1.0,1.0,5.0,,12.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,6.0,9.0,33.0,0
lead_c0ab9393a08063ed,user_0002902,2026-04-12 13:18:00,2026-04-12,Model,voxys,central,budget,app,new,mid,13.0,6.0,1.0,11.0,466.0,0.0,9.0,0.545563,12.847877,5.631,11.068607,1.0,4.0,3.0,8.0,14.0,77.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,3.0,13.0,0.0,1.0,2.0,6.0,8.0,26.0,0.0,0.0,0.0,3.13044380983864,0.9803446753370341,3.0,0.0,2.0,2.0,14.0,18.0,39.0,0.0,0.0,0.0,1.0,5.0,,1.0,0.0,0.0,1.0,2.0,10.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,9.0,0
lead_8ea8ade80945aa8e,user_0002904,2026-04-11 13:18:00,2026-04-11,CRM,voxys,north,budget,partner,new,mid,13.0,5.0,1.0,17.0,432.0,0.0,41.0,0.537325,12.694959,2.411,11.020753,0.0,2.0,10.0,29.0,,127.0,0.0,0.0,0.0,2.0,6.0,14.0,0.0,1.0,3.0,2.0,7.0,17.0,1.0,2.0,3.0,7.0,,71.0,0.0,0.0,0.0,0.0,2.123620254236625,6.0,1.0,2.0,4.0,8.0,24.0,78.0,0.0,1.0,3.0,2.0,6.0,14.0,0.0,3.0,2.0,,4.0,29.0,0.0,3.0,3.0,2.0,4.0,10.0,0.0,1.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,1.0,1.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7.0,17.0,0
lead_2b42e26bf3db210d,user_0002907,2026-04-13 15:30:00,2026-04-13,Model,external,south,standard,web,warm,low,15.0,0.0,0.0,16.0,269.0,1.0,29.0,0.474253,12.391457,8.482,11.794782,1.0,3.0,5.0,15.0,40.0,110.0,0.0,0.0,2.0,0.0,4.0,15.0,0.0,0.0,0.0,2.0,5.0,13.0,1.0,3.0,4.0,,12.0,51.0,0.0,0.0,0.0,1.0823059342553505,4.618230107412206,8.0,2.0,0.0,6.0,12.0,25.0,75.0,0.0,1.0,0.0,3.0,4.0,16.0,0.0,0.0,1.0,2.0,14.0,21.0,0.0,0.0,2.0,0.0,4.0,10.0,0.0,1.0,1.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,12.0,1
lead_b6ec3a04ca2ce4a5,user_0002909,2026-04-09 15:05:00,2026-04-09,CRM,external,east,premium,retargeting,warm,low,15.0,3.0,0.0,10.0,206.0,1.0,10.0,0.562661,12.252037,7.93,11.693465,0.0,1.0,4.0,,20.0,67.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,4.0,10.0,0.0,0.0,,2.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,4.0,5.0,11.0,29.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,,1.0,4.0,20.0,0.0,0.0,0.0,,1.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,1
lead_ac0822d484a09d77,user_0002910,2026-04-11 11:32:00,2026-04-11,Perf,external,south,budget,partner,new,low,11.0,5.0,1.0,12.0,748.0,0.0,1.0,0.575546,12.368786,5.812,11.915229,0.0,4.0,4.0,9.0,27.0,66.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,4.0,7.0,0.0,0.0,1.0,4.0,16.0,26.0,0.0,1.0,0.0,1.9224565547813661,1.1517633803470628,4.0,1.0,0.0,3.0,7.0,14.0,38.0,0.0,0.0,0.0,1.0,6.0,10.0,0.0,0.0,1.0,3.0,3.0,14.0,0.0,1.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,0
lead_879503a564ee3c1a,user_0002911,2026-04-12 11:34:00,2026-04-12,Perf,external,east,standard,retargeting,loyal,high,11.0,6.0,1.0,8.0,820.0,0.0,35.0,,14.220704,2.875,10.161346,0.0,3.0,0.0,9.0,21.0,62.0,0.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,,2.0,5.0,9.0,1.0,0.0,1.0,8.0,7.0,34.0,1.0,0.0,2.360216449012278,0.0,0.0,3.0,0.0,1.0,3.0,6.0,12.0,40.0,0.0,0.0,0.0,1.0,5.0,11.0,0.0,0.0,1.0,3.0,1.0,10.0,,0.0,1.0,,1.0,4.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0
lead_9f5b422cdf3d7ec5,user_0002912,2026-04-18 15:33:00,2026-04-18,CRM,external,east,standard,partner,loyal,mid,15.0,5.0,1.0,17.0,445.0,2.0,27.0,0.532,13.353186,10.464,11.773766,2.0,6.0,7.0,24.0,38.0,188.0,0.0,1.0,1.0,6.0,6.0,12.0,0.0,0.0,1.0,5.0,,30.0,1.0,5.0,11.0,10.0,24.0,73.0,0.0,0.0,2.069546009335746,1.8098941178178238,4.146116817414227,12.0,4.0,3.0,6.0,21.0,22.0,102.0,0.0,1.0,1.0,5.0,11.0,36.0,1.0,3.0,0.0,6.0,8.0,33.0,0.0,0.0,1.0,2.0,6.0,9.0,0.0,2.0,0.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,11.0,27.0,0
lead_a749e8c04c2204fa,user_0002913,2026-04-10 16:19:00,2026-04-10,Model,external,east,standard,retargeting,loyal,low,16.0,4.0,0.0,6.0,103.0,1.0,1.0,0.600323,11.986635,7.599,10.973642,1.0,1.0,2.0,11.0,12.0,48.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,3.0,11.0,,0.0,0.0,0.0,2.4665898341490213,0.8002410682597397,2.0,0.0,0.0,1.0,3.0,8.0,24.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,,0
lead_43bcd9c3e7b817cc,user_0002914,2026-04-15 21:45:00,2026-04-15,Perf,external,south,budget,web,new,mid,21.0,2.0,0.0,12.0,443.0,0.0,3.0,0.388539,12.341357,3.41,10.87727,0.0,0.0,3.0,8.0,20.0,51.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,4.0,3.0,6.0,0.0,1.0,1.0,6.0,9.0,34.0,0.0,0.0,0.0,0.9532473097149322,1.1247711845062456,3.0,0.0,0.0,2.0,1.0,12.0,39.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,2.0,3.0,9.0,0.0,0.0,0.0,,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,8.0,0
